begin
comment i = 20027, time = 20027.000, E = -1132.4335669085
lattice        23.470398        0.000000        0.000000
lattice         0.000000       23.470398        0.000000
lattice         0.000000        0.000000       23.470398
atom     14.090387     3.083844     2.743520  Na       0.000000     0.000000     0.012841    -0.003527    -0.013890
atom     -3.214692     7.842315     4.629412  O        0.000000     0.000000    -0.016140    -0.015897    -0.015825
atom     -4.158804     6.733008     3.443763  H        0.000000     0.000000     0.001363     0.010818     0.009658
atom     -2.559294     9.079069     3.472781  H        0.000000     0.000000     0.011931     0.001657     0.005845
atom     18.043375     0.001264    17.555996  O        0.000000     0.000000     0.004263    -0.003749    -0.000586
atom     17.997163     1.814641    16.923519  H        0.000000     0.000000    -0.014326    -0.030868    -0.008176
atom     17.322812    -1.220277    16.316674  H        0.000000     0.000000     0.004426     0.026963     0.007427
atom     17.214509    18.029281     4.356050  O        0.000000     0.000000     0.002182     0.031724    -0.038205
atom     16.368545    18.398588     2.626883  H        0.000000     0.000000     0.010920    -0.016704     0.033566
atom     18.434035    19.441680     4.528372  H        0.000000     0.000000    -0.011494    -0.013892     0.002924
atom     13.052658    22.475021    28.131993  O        0.000000     0.000000     0.042694    -0.041523     0.015494
atom     14.390141    21.079812    27.721545  H        0.000000     0.000000    -0.046255     0.042780     0.015231
atom     12.954897    22.444885    30.041453  H        0.000000     0.000000     0.000754    -0.004062    -0.026448
atom      2.673278    12.555290    35.522163  O        0.000000     0.000000    -0.021411    -0.010237     0.033686
atom      3.432002    12.514358    37.188450  H        0.000000     0.000000     0.000356     0.002905    -0.000072
atom      4.001040    13.022026    34.448480  H        0.000000     0.000000     0.023508     0.004245    -0.027622
atom     13.892097     5.161423     6.326030  O        0.000000     0.000000    -0.028990     0.001526     0.027871
atom     13.698526     6.654569     7.346442  H        0.000000     0.000000     0.017834     0.019596    -0.002035
atom     12.209149     4.547300     6.880596  H        0.000000     0.000000     0.011649    -0.013885    -0.010850
atom     23.375052    -1.404954    -4.952433  O        0.000000     0.000000    -0.023069     0.028129    -0.034582
atom     22.492454    -0.291448    -6.251376  H        0.000000     0.000000     0.019378    -0.032053     0.026547
atom     22.983540    -0.391374    -3.483117  H        0.000000     0.000000     0.000787    -0.000263     0.011196
atom     14.699491    12.625377     3.944653  O        0.000000     0.000000    -0.007269    -0.007958    -0.018460
atom     14.886358    12.583018     5.719232  H        0.000000     0.000000     0.007545     0.002553     0.013373
atom     13.217036    13.653230     3.720658  H        0.000000     0.000000     0.001057     0.004070     0.003143
atom     13.002007     9.827280     9.461833  O        0.000000     0.000000    -0.009439     0.028183    -0.035476
atom     13.726800    10.242915    11.057216  H        0.000000     0.000000     0.008965     0.002332     0.014962
atom     12.879979    11.487021     8.559247  H        0.000000     0.000000     0.000671    -0.032532     0.021393
atom      6.171217    13.525207    23.400024  O        0.000000     0.000000    -0.019466     0.009125     0.004818
atom      4.905028    14.868880    22.964904  H        0.000000     0.000000     0.014509    -0.031432     0.008487
atom      5.389767    12.040768    24.206137  H        0.000000     0.000000     0.005164     0.022865    -0.010611
atom      5.703778    36.019399     7.891166  O        0.000000     0.000000     0.006809    -0.002768    -0.003270
atom      5.322335    34.385669     7.191069  H        0.000000     0.000000    -0.000075    -0.000697    -0.003735
atom      7.166513    36.566915     6.947630  H        0.000000     0.000000    -0.002826     0.003181     0.002584
atom     16.078613    20.502400    13.371636  O        0.000000     0.000000    -0.010186     0.029145    -0.000875
atom     16.152742    18.701261    13.503923  H        0.000000     0.000000     0.007223    -0.011769    -0.000866
atom     17.514941    21.094217    12.391070  H        0.000000     0.000000     0.002403    -0.009929    -0.000357
atom     17.806450    10.289878    21.596242  O        0.000000     0.000000     0.066184    -0.005275     0.021596
atom     16.209016    10.836701    21.249595  H        0.000000     0.000000    -0.057429     0.010645    -0.012254
atom     18.536655    11.620191    22.685388  H        0.000000     0.000000    -0.004639    -0.009009    -0.010487
atom     28.276853    -5.250386     7.459000  O        0.000000     0.000000     0.006110    -0.011413     0.017991
atom     26.817144    -6.403505     7.529461  H        0.000000     0.000000     0.013684     0.008028    -0.006441
atom     29.565128    -5.952990     8.608894  H        0.000000     0.000000    -0.019098     0.006486    -0.007128
atom      0.734862    11.341834     2.526139  O        0.000000     0.000000    -0.019568     0.023264    -0.008797
atom     -0.479049    12.721817     2.160631  H        0.000000     0.000000     0.008709    -0.019925    -0.005011
atom      1.812568    12.246141     3.644001  H        0.000000     0.000000     0.010586    -0.002187     0.011063
atom      2.551935    -0.921201    11.021481  O        0.000000     0.000000     0.002318    -0.012350    -0.012693
